ID_CLIENTE,CHURN,GENERO,ADULTO_MAYOR,PAREJA,DEPENDIENTES,ANTIGUEDAD_MESES,SERVICIO_TELEFONICO,LINEAS_MULTIPLES,TIPO_INTERNET,SEGURIDAD_EN_LINEA,RESPALDO_EN_LINEA,PROTECCION_DISPOSITIVO,SOPORTE_TECNICO,STREAMING_TV,STREAMING_PELICULAS,TIPO_CONTRATO,FACTURACION_ELECTRONICA,METODO_PAGO,CARGO_MENSUAL,CARGO_TOTAL,CHURN_FLAG
9053-EJUNL,No,Hombre,0,No,No,41,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Mes a mes,Si,Cheque electrónico,892,364575.0,0.0
9053-JZFKV,Si,Hombre,0,No,No,67,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito (automática),1162,77523.0,1.0
9054-FOWNV,No,Hombre,0,Si,Si,22,Si,Si,Fibra óptica,No,No,Si,No,Si,No,Mes a mes,Si,Cheque electrónico,8875,188515.0,0.0
9055-MOJJJ,No,Mujer,0,Si,Si,64,Si,No,DSL,Si,No,No,Si,Si,No,Un año,No,Cheque por correo,658,4068.0,0.0
9057-MSWCO,Si,Hombre,1,Si,No,27,No,No phone service,DSL,Si,No,No,No,No,No,Mes a mes,No,Tarjeta de crédito (automática),3075,8051.0,1.0
9057-SIHCH,Si,Mujer,0,No,No,3,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,966,2919.0,1.0
9058-CBREO,Si,Mujer,1,No,No,1,Si,Si,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque por correo,5055,5055.0,1.0
9058-HRZSV,No,Mujer,1,Si,No,65,Si,No,Fibra óptica,Si,Si,Si,No,No,Si,Mes a mes,No,Cheque electrónico,944,612615.0,0.0
9058-MJLZC,No,Mujer,0,No,No,24,Si,No,Fibra óptica,Si,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,946,228315.0,0.0
9060-HJJRW,No,Mujer,0,No,No,51,No,No phone service,DSL,No,Si,Si,No,Si,Si,Un año,Si,Tarjeta de crédito (automática),564,29285.0,0.0
9061-TIHDA,Si,Hombre,1,Si,No,13,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,9525,123365.0,1.0
9063-ZGTUY,Si,Mujer,0,Si,Si,61,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque por correo,194,118255.0,1.0
9065-ZCPQX,No,Hombre,0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,No,Si,Dos años,No,Transferencia bancaria (automática),7885,576315.0,0.0
9066-QRSDU,No,Mujer,0,Si,No,69,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,Si,Cheque electrónico,263,176355.0,0.0
9067-SQTNS,No,Hombre,0,Si,Si,44,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Transferencia bancaria (automática),206,926.0,0.0
9067-YGSCA,No,Mujer,0,No,No,70,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Tarjeta de crédito (automática),2605,18564.0,0.0
9068-FHQHD,No,Mujer,0,Si,Si,40,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Transferencia bancaria (automática),2015,77735.0,0.0
9068-VPWQQ,No,Hombre,0,Si,No,61,Si,Si,DSL,Si,No,Si,Si,No,Si,Dos años,No,Tarjeta de crédito (automática),7535,47293.0,0.0
9069-LGEUL,No,Hombre,0,Si,No,23,Si,No,DSL,Si,No,No,No,No,Si,Mes a mes,Si,Transferencia bancaria (automática),5995,1406.0,0.0
9070-BCKQP,No,Mujer,0,Si,No,72,Si,Si,Fibra óptica,Si,No,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito (automática),11015,78812.0,0.0
9073-ZZIAY,No,Hombre,0,Si,Si,62,Si,No,DSL,Si,Si,Si,Si,Si,Si,Dos años,No,Cheque electrónico,861,521525.0,0.0
9074-KGVOX,No,Hombre,0,Si,Si,50,No,No phone service,DSL,Si,No,No,No,Si,No,Mes a mes,Si,Tarjeta de crédito (automática),3945,202135.0,0.0
9076-AXYIK,No,Hombre,1,Si,No,64,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Dos años,No,Cheque electrónico,1021,653845.0,0.0
9078-GDRPJ,,Mujer,0,Si,Si,63,Si,Si,Fibra óptica,Si,Si,Si,No,Si,No,Mes a mes,Si,Cheque electrónico,10055,621535.0,
9079-LWTFD,No,Hombre,0,No,No,47,Si,Si,Fibra óptica,Si,Si,No,Si,Si,No,Mes a mes,No,Cheque por correo,10075,46692.0,0.0
9079-YEXQJ,Si,Mujer,0,No,No,54,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Mes a mes,No,Cheque electrónico,1111,601485.0,1.0
9081-WWXKP,No,Mujer,0,Si,Si,47,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),2025,8734.0,0.0
9084-OAYKL,No,Hombre,0,No,No,58,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,208,121225.0,0.0
9086-YJYXS,No,Hombre,0,Si,Si,34,Si,Si,DSL,No,No,Si,No,Si,Si,Un año,No,Transferencia bancaria (automática),772,27538.0,0.0
9087-EYCPR,No,Mujer,0,No,No,60,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,250,150505.0,0.0
9089-UOWJG,No,Mujer,0,Si,Si,12,Si,No,DSL,No,No,Si,No,Si,No,Mes a mes,Si,Tarjeta de crédito (automática),5835,74055.0,0.0
9090-SGQXL,Si,Hombre,1,Si,No,68,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,1053,729965.0,1.0
9091-WTUUY,No,Hombre,0,Si,Si,64,Si,No,DSL,Si,No,Si,Si,Si,No,Dos años,No,Cheque por correo,6925,444775.0,0.0
9092-GDZKO,No,Hombre,0,No,No,22,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Tarjeta de crédito (automática),2485,4934.0,0.0
9093-FPDLG,No,Mujer,0,No,No,11,Si,No,Fibra óptica,No,Si,Si,Si,No,Si,Mes a mes,Si,Cheque electrónico,942,9999.0,0.0
9094-AZPHK,No,Mujer,0,No,No,15,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,10015,1415.0,0.0
9095-HFAFX,Si,Mujer,0,No,No,5,Si,No,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Tarjeta de crédito (automática),810,3896.0,1.0
9097-ZUBYC,No,Hombre,0,Si,No,14,Si,No,DSL,No,No,No,Si,No,No,Mes a mes,No,Transferencia bancaria (automática),488,6644.0,0.0
9099-FTUHS,No,Mujer,0,No,No,23,Si,Si,DSL,Si,No,No,No,No,No,Mes a mes,No,Cheque electrónico,544,124925.0,0.0
9101-BWFSS,Si,Mujer,0,Si,No,50,Si,Si,Fibra óptica,Si,Si,No,Si,Si,Si,Un año,No,Cheque electrónico,10855,56107.0,1.0
9101-NTIXF,No,Hombre,0,No,No,2,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,194,506.0,0.0
9102-IAYHT,Si,Mujer,0,Si,Si,17,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,8545,14516.0,1.0
9102-OXKFY,No,Hombre,0,No,No,59,Si,Si,DSL,No,No,Si,No,No,No,Dos años,No,Tarjeta de crédito (automática),5415,311615.0,0.0
9103-CXVOK,No,Hombre,0,Si,Si,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque electrónico,1975,1975.0,0.0
9103-TCIHJ,Si,Mujer,0,No,No,15,Si,Si,DSL,Si,No,No,No,No,No,Mes a mes,Si,Cheque por correo,557,8998.0,1.0
9107-UKCKY,No,Hombre,0,Si,No,61,Si,Si,DSL,No,Si,Si,No,Si,Si,Un año,Si,Cheque electrónico,798,49148.0,0.0
9108-EJFJP,No,Mujer,0,Si,No,1,Si,No,DSL,Si,Si,No,No,No,No,Mes a mes,Si,Cheque por correo,5355,5355.0,0.0
9108-EQPNQ,No,Mujer,0,Si,Si,10,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),261,22555.0,0.0
9110-HSGTV,No,Mujer,0,No,No,69,Si,No,DSL,Si,No,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito (automática),8245,55553.0,0.0
9112-WSNPU,No,Mujer,1,No,No,35,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,7055,2419.0,0.0
9114-AAFQH,No,Mujer,0,Si,No,48,Si,No,DSL,No,Si,Si,No,No,Si,Un año,Si,Cheque electrónico,6565,309465.0,0.0
9114-DPSIA,No,Hombre,0,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,No,Si,Dos años,No,Tarjeta de crédito (automática),810,5750.0,0.0
9114-VEPUF,No,Hombre,0,Si,No,62,Si,Si,Fibra óptica,Si,Si,No,No,No,Si,Un año,No,Cheque electrónico,961,600145.0,0.0
9115-YQHGA,No,Hombre,0,No,No,40,Si,No,DSL,No,No,No,Si,No,No,Mes a mes,Si,Cheque electrónico,511,20929.0,0.0
9117-SHLZX,Si,Hombre,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque por correo,457,457.0,1.0
9121-PHQSR,No,Hombre,1,Si,No,16,Si,Si,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Tarjeta de crédito (automática),8505,139115.0,0.0
9122-UMROB,No,Hombre,0,No,No,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,203,203.0,0.0
9124-LHCJQ,Si,Mujer,0,No,No,1,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mes a mes,Si,Cheque por correo,8545,8545.0,1.0
9127-FHJBZ,No,Hombre,0,Si,Si,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,Si,Cheque electrónico,1140,809315.0,0.0
9127-QRZMH,No,Hombre,0,Si,No,44,Si,No,DSL,Si,Si,No,Si,No,No,Un año,Si,Transferencia bancaria (automática),5985,260395.0,0.0
9128-CPXKI,No,Mujer,0,No,No,59,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Dos años,No,Cheque electrónico,958,565545.0,0.0
9129-UXERG,No,Mujer,1,No,No,18,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),1036,180635.0,0.0
9133-AYJZG,No,Mujer,0,No,No,23,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),987,22491.0,0.0
9134-CEQMF,Si,Hombre,1,Si,No,7,Si,No,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,895,6767.0,1.0
9134-WYRVP,No,Hombre,0,No,No,51,Si,No,Fibra óptica,Si,No,No,No,Si,No,Un año,No,Cheque por correo,8635,426715.0,0.0
9135-HSWOC,No,Hombre,0,Si,Si,64,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,Si,Transferencia bancaria (automática),197,127405.0,0.0
9135-MGVPY,No,Hombre,0,Si,No,69,Si,No,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Cheque por correo,847,58789.0,0.0
9136-ALYBR,Si,Hombre,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque por correo,2445,2445.0,1.0
9137-NOQKA,No,Hombre,1,No,No,2,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque electrónico,192,372.0,0.0
9137-UIYPG,No,Mujer,0,Si,Si,35,Si,No,Fibra óptica,Si,No,Si,Si,Si,Si,Mes a mes,Si,Cheque electrónico,1069,375645.0,0.0
9138-EFSMO,No,Hombre,0,Si,Si,26,Si,No,Fibra óptica,No,No,No,No,No,Si,Un año,No,Transferencia bancaria (automática),7895,203425.0,0.0
9139-TWBAS,No,Mujer,0,Si,No,26,No,No phone service,DSL,Si,Si,Si,No,Si,No,Un año,No,Transferencia bancaria (automática),4785,11905.0,0.0
9139-WQQDY,Si,Mujer,0,Si,Si,49,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Un año,No,Cheque por correo,10045,49418.0,1.0
9140-CZQZZ,No,Mujer,0,Si,No,68,Si,No,DSL,Si,Si,No,Si,Si,Si,Dos años,Si,Transferencia bancaria (automática),796,55158.0,0.0
9142-KZXOP,No,Hombre,0,No,No,44,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,No,Tarjeta de crédito (automática),6885,295895.0,0.0
9142-XMYJH,No,Mujer,0,No,No,29,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Tarjeta de crédito (automática),1935,6016.0,0.0
9143-CANJF,No,Mujer,0,Si,Si,24,Si,No,DSL,Si,No,No,Si,No,No,Mes a mes,No,Cheque electrónico,5515,131985.0,0.0
9146-JRIOX,No,Mujer,0,Si,Si,14,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,2555,37245.0,0.0
9150-HEPMB,No,Hombre,0,No,No,56,Si,No,DSL,Si,No,Si,No,No,No,Un año,No,Cheque por correo,527,30197.0,0.0
9150-KPBJQ,No,Mujer,0,No,No,6,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),1965,11685.0,0.0
9152-AMKAK,No,Hombre,0,No,No,6,Si,No,DSL,Si,No,Si,Si,Si,Si,Dos años,Si,Cheque por correo,8025,4934.0,0.0
9153-BTBVV,No,Mujer,0,Si,No,71,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Transferencia bancaria (automática),250,1753.0,0.0
9154-QDGTH,No,Hombre,0,Si,Si,43,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Un año,Si,Tarjeta de crédito (automática),1043,445185.0,0.0
9158-VCTQB,Si,Mujer,0,Si,No,41,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Mes a mes,Si,Transferencia bancaria (automática),1136,459495.0,1.0
9162-MVWXH,,Hombre,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque por correo,457,457.0,
9163-GHAYE,No,Mujer,0,No,No,15,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque electrónico,4885,7368.0,0.0
9167-APMXZ,No,Mujer,0,No,No,22,Si,Si,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Transferencia bancaria (automática),8415,182195.0,0.0
9168-INPSZ,No,Mujer,1,Si,No,44,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Mes a mes,No,Cheque electrónico,10415,449565.0,0.0
9169-BSVIN,No,Hombre,0,No,No,12,Si,Si,DSL,No,No,Si,No,Si,Si,Mes a mes,No,Transferencia bancaria (automática),7475,82705.0,0.0
9170-ARBTB,No,Mujer,0,Si,Si,52,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Tarjeta de crédito (automática),196,10124.0,0.0
9170-CCKOU,Si,Hombre,0,Si,No,17,Si,Si,Fibra óptica,Si,Si,Si,No,No,No,Mes a mes,No,Tarjeta de crédito (automática),902,145415.0,1.0
9170-GYZJC,Si,Mujer,0,Si,Si,41,Si,Si,DSL,Si,Si,Si,Si,No,Si,Mes a mes,No,Tarjeta de crédito (automática),799,33262.0,1.0
9172-ANCRX,Si,Mujer,0,No,No,10,Si,Si,Fibra óptica,Si,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,987,97325.0,1.0
9172-JITSM,Si,Mujer,0,Si,Si,26,Si,No,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,908,23618.0,1.0
9173-IVZVP,No,Mujer,0,Si,Si,53,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,209,114605.0,0.0
9174-FKWZE,Si,Mujer,1,No,No,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque electrónico,1945,1945.0,1.0
9174-IHETN,No,Mujer,0,No,Si,50,Si,No,Fibra óptica,No,No,No,No,No,No,Dos años,No,Tarjeta de crédito (automática),7035,35336.0,0.0
9178-JHUVJ,No,Hombre,0,Si,Si,24,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,Si,Transferencia bancaria (automática),241,5874.0,0.0
9182-EFTQG,,Mujer,0,Si,Si,41,Si,Si,DSL,Si,Si,Si,No,Si,No,Un año,Si,Tarjeta de crédito (automática),7835,32112.0,
9184-GALIL,No,Mujer,0,Si,Si,38,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,2045,78125.0,0.0
9185-TQCVP,Si,Hombre,0,Si,No,14,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,8515,11392.0,1.0
9189-JWSHV,Si,Mujer,1,Si,No,24,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,9355,226405.0,1.0
9190-MFJLN,Si,Hombre,1,No,No,19,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),959,17779.0,1.0
9191-MYQKX,Si,Mujer,0,Si,No,7,Si,No,Fibra óptica,No,No,Si,No,No,No,Mes a mes,Si,Transferencia bancaria (automática),7515,4969.0,1.0
9194-GFVOI,No,Mujer,0,Si,No,42,Si,Si,DSL,Si,No,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito (automática),8435,35716.0,0.0
9199-PWQVC,No,Mujer,0,Si,No,63,Si,Si,DSL,Si,Si,No,No,Si,Si,Un año,Si,Tarjeta de crédito (automática),797,478615.0,0.0
9200-NLNPD,No,Hombre,0,Si,No,56,No,No phone service,DSL,No,No,Si,Si,Si,Si,Un año,Si,Transferencia bancaria (automática),5405,29598.0,0.0
9206-GVPEQ,Si,Hombre,0,Si,No,13,No,No phone service,DSL,Si,No,No,Si,Si,Si,Mes a mes,Si,Cheque electrónico,5445,70685.0,1.0
9207-ZPANB,No,Hombre,0,No,No,37,Si,Si,DSL,Si,Si,Si,Si,No,No,Un año,No,Cheque electrónico,6745,24433.0,0.0
9208-OLGAQ,No,Mujer,1,No,No,18,Si,No,Fibra óptica,No,No,Si,No,No,Si,Mes a mes,Si,Cheque electrónico,8495,144365.0,0.0
9209-NWPGU,No,Hombre,0,No,No,44,Si,No,DSL,Si,No,No,Si,Si,No,Un año,No,Cheque electrónico,654,277455.0,0.0
9210-IAHGH,Si,Mujer,0,No,No,7,Si,No,DSL,No,No,No,Si,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),7075,4508.0,1.0
9214-EKVXR,No,Mujer,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque por correo,440,44.0,0.0
9218-TUMIQ,,Mujer,0,Si,Si,62,Si,No,Fibra óptica,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,10015,62833.0,
9220-CXRSC,No,Mujer,0,Si,Si,69,Si,Si,DSL,Si,No,No,Si,No,No,Dos años,No,Tarjeta de crédito (automática),614,405985.0,0.0
9220-ZNKJI,No,Mujer,1,Si,No,55,Si,No,Fibra óptica,No,No,Si,Si,Si,No,Dos años,No,Tarjeta de crédito (automática),888,48053.0,0.0
9221-OTIVJ,Si,Mujer,1,No,No,14,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,10485,15314.0,1.0
9223-UCPVT,Si,Mujer,0,No,No,1,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,No,Cheque electrónico,944,944.0,1.0
9224-VTYID,No,Hombre,0,Si,Si,47,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Cheque por correo,905,431835.0,0.0
9225-BZLNZ,No,Hombre,0,Si,No,72,Si,Si,DSL,Si,Si,Si,No,Si,Si,Dos años,Si,Cheque electrónico,8525,60831.0,0.0
9227-LUNBG,Si,Mujer,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,246,246.0,1.0
9227-UAQFT,No,Hombre,0,No,No,16,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,1975,28435.0,0.0
9227-YBAXE,No,Mujer,0,Si,Si,65,Si,Si,DSL,Si,Si,No,Si,Si,Si,Dos años,Si,Transferencia bancaria (automática),825,52151.0,0.0
9228-KNQVN,,Mujer,0,Si,No,59,Si,Si,Fibra óptica,Si,Si,Si,Si,No,Si,Un año,Si,Tarjeta de crédito (automática),1070,61523.0,
9229-RQABD,No,Hombre,0,No,No,18,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque por correo,2375,4245.0,0.0
9231-ZJYAM,Si,Mujer,1,No,No,4,Si,No,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electrónico,7885,2928.0,1.0
9233-PSYHO,No,Mujer,1,No,No,45,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Un año,Si,Transferencia bancaria (automática),10015,44598.0,0.0
9236-NDUCW,No,Mujer,0,No,No,21,No,No phone service,DSL,Si,No,No,Si,No,No,Dos años,No,Cheque por correo,351,7704.0,0.0
9237-HQITU,Si,Mujer,0,No,No,2,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,707,15165.0,1.0
9239-GZHZE,No,Mujer,0,Si,No,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito (automática),11365,81242.0,0.0
9239-YGYBO,,Mujer,0,Si,Si,13,Si,No,DSL,Si,No,No,Si,No,No,Un año,No,Transferencia bancaria (automática),5415,70105.0,
9239-ZBZZV,Si,Mujer,0,No,No,6,No,No phone service,DSL,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,4795,3051.0,1.0
9242-TKFSV,No,Hombre,0,Si,Si,72,No,No phone service,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito (automática),651,47543.0,0.0
9243-TUYBL,,Hombre,1,Si,No,28,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Mes a mes,Si,Cheque electrónico,1058,2998.0,
9244-ZVAPM,No,Hombre,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque por correo,456,456.0,0.0
9248-OJYKK,Si,Hombre,1,No,No,1,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,7645,7645.0,1.0
9249-FXSCK,Si,Mujer,0,No,No,52,Si,Si,Fibra óptica,Si,Si,No,Si,Si,Si,Un año,Si,Tarjeta de crédito (automática),11125,591645.0,1.0
9250-WYPLL,Si,Mujer,0,No,No,5,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,7555,41365.0,1.0
9251-AWQGT,No,Mujer,0,Si,Si,48,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,200,9359.0,0.0
9251-WNSOD,No,Mujer,0,Si,No,67,Si,Si,DSL,Si,Si,Si,No,No,Si,Un año,No,Cheque por correo,751,506445.0,0.0
9253-QXKBE,Si,Hombre,1,Si,No,29,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,9445,265365.0,1.0
9253-VIFJQ,No,Hombre,0,Si,No,65,Si,Si,DSL,Si,Si,Si,No,No,No,Un año,No,Tarjeta de crédito (automática),6705,430955.0,0.0
9254-RBFON,Si,Mujer,0,Si,Si,17,Si,No,Fibra óptica,No,No,Si,Si,Si,Si,Un año,No,Transferencia bancaria (automática),986,170495.0,1.0
9256-JTBNZ,No,Mujer,0,No,No,11,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Transferencia bancaria (automática),203,2463.0,0.0
9257-AZMTZ,No,Mujer,0,Si,Si,52,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Transferencia bancaria (automática),201,107875.0,0.0
9258-CNWAC,No,Mujer,0,Si,Si,71,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito (automática),11365,81668.0,0.0
9259-PACGQ,Si,Mujer,0,Si,No,34,Si,Si,DSL,Si,Si,No,Si,No,No,Mes a mes,No,Cheque electrónico,6265,22749.0,1.0
9261-WDCAF,No,Hombre,0,No,No,3,Si,No,DSL,No,No,No,No,No,Si,Mes a mes,No,Cheque por correo,5465,1891.0,0.0
9269-CQOOL,Si,Hombre,0,No,Si,3,Si,No,DSL,No,No,No,No,Si,No,Mes a mes,Si,Tarjeta de crédito (automática),547,16945.0,1.0
9272-LSVYH,No,Hombre,0,No,No,10,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,No,Cheque por correo,7015,7355.0,0.0
9274-CNFMO,Si,Hombre,1,Si,No,4,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,7495,3087.0,1.0
9274-UARKJ,No,Mujer,0,No,No,15,Si,No,Fibra óptica,No,Si,No,No,Si,No,Mes a mes,Si,Transferencia bancaria (automática),832,1130.0,0.0
9277-JOOMO,No,Mujer,0,No,No,3,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,246,8635.0,0.0
9278-VZKCD,No,Mujer,1,Si,No,52,Si,Si,Fibra óptica,Si,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,1091,564795.0,0.0
9279-CJEOJ,No,Mujer,1,No,No,21,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automática),954,20251.0,0.0
9281-CEDRU,No,Mujer,0,Si,No,68,Si,No,DSL,No,Si,No,Si,Si,No,Dos años,No,Transferencia bancaria (automática),641,432625.0,0.0
9281-OFDMF,No,Hombre,1,No,No,39,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Mes a mes,No,Cheque electrónico,907,341325.0,0.0
9281-PKKZE,No,Mujer,0,Si,No,46,No,No phone service,DSL,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,4395,200785.0,0.0
9282-IZGQK,Si,Mujer,0,No,No,1,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,850,85.0,1.0
9283-LZQOH,Si,Hombre,0,Si,Si,13,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Tarjeta de crédito (automática),744,89675.0,1.0
